CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Cluster,Cluster_Label
13980,62,1,200.14,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
13982,41,4,1871.81,4,4,4,444,12,Champion,0,At Risk / Dormant
13983,1,12,2603.43,5,5,5,555,15,Champion,0,At Risk / Dormant
13984,28,5,920.51,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
13985,1,15,7060.13,5,5,5,555,15,Champion,2,Loyal / Regular
13986,19,1,320.46,5,1,2,512,8,Potential Loyalist,0,At Risk / Dormant
13988,21,6,4147.96,4,5,5,455,14,Champion,0,At Risk / Dormant
13989,215,2,1266.08,1,3,4,134,8,At Risk,1,Lost / Inactive
13990,67,1,311.3,3,1,2,312,6,Needs Attention,0,At Risk / Dormant
13991,14,6,855.97,5,5,3,553,13,Loyal Customer,0,At Risk / Dormant
13992,91,1,76.8,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
13993,32,9,3466.36,4,5,5,455,14,Champion,0,At Risk / Dormant
13994,41,6,2313.14,4,5,5,455,14,Champion,0,At Risk / Dormant
13995,17,5,1393.69,5,4,4,544,13,Champion,0,At Risk / Dormant
13999,12,12,3901.81,5,5,5,555,15,Champion,0,At Risk / Dormant
14000,6,1,635.66,5,1,3,513,9,Potential Loyalist,0,At Risk / Dormant
14001,47,3,2043.0800000000002,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
14002,136,2,529.73,2,3,3,233,8,At Risk,0,At Risk / Dormant
14004,45,7,4582.64,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
14005,11,5,2874.72,5,4,5,545,14,Champion,0,At Risk / Dormant
14006,7,3,962.19,5,3,4,534,12,Loyal Customer,0,At Risk / Dormant
14009,200,2,695.61,1,3,3,133,7,At Risk,1,Lost / Inactive
14012,161,1,328.8,2,1,2,212,5,Needs Attention,1,Lost / Inactive
14013,99,3,473.02,2,3,2,232,7,At Risk,0,At Risk / Dormant
14014,79,1,505.18,3,1,3,313,7,Needs Attention,0,At Risk / Dormant
14015,54,1,917.34,3,1,3,313,7,Needs Attention,0,At Risk / Dormant
14016,209,4,4341.21,1,4,5,145,10,At Risk,1,Lost / Inactive
14019,48,3,1421.61,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
14020,2,2,642.8,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
14021,6,3,631.9,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
14022,227,1,440.0,1,1,2,112,4,Lost,1,Lost / Inactive
14023,282,2,584.07,1,3,3,133,7,At Risk,1,Lost / Inactive
14024,64,2,327.7,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
14027,62,1,104.82,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
14029,146,2,467.66,2,3,2,232,7,At Risk,0,At Risk / Dormant
14030,20,8,2360.09,4,5,5,455,14,Champion,0,At Risk / Dormant
14031,23,19,17286.86,4,5,5,455,14,Champion,2,Loyal / Regular
14032,7,11,2975.59,5,5,5,555,15,Champion,0,At Risk / Dormant
14034,24,3,651.8199999999999,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
14035,30,5,1428.02,4,4,4,444,12,Champion,0,At Risk / Dormant
14036,286,1,626.65,1,1,3,113,5,Lost,1,Lost / Inactive
14037,178,2,147.20000000000002,2,3,1,231,6,At Risk,1,Lost / Inactive
14038,80,3,1560.38,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
14039,183,1,152.2,2,1,1,211,4,Needs Attention,1,Lost / Inactive
14040,10,12,3614.92,5,5,5,555,15,Champion,0,At Risk / Dormant
14041,268,1,141.41,1,1,1,111,3,Lost,1,Lost / Inactive
14044,28,4,652.82,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
14045,111,4,1659.75,2,4,4,244,10,At Risk,0,At Risk / Dormant
14046,286,1,154.99,1,1,1,111,3,Lost,1,Lost / Inactive
14047,75,5,1308.6100000000001,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
14048,162,1,409.93,2,1,2,212,5,Needs Attention,1,Lost / Inactive
14049,18,4,5681.72,5,4,5,545,14,Champion,0,At Risk / Dormant
14050,108,2,746.36,2,3,3,233,8,At Risk,0,At Risk / Dormant
14051,19,23,15610.390000000001,5,5,5,555,15,Champion,2,Loyal / Regular
14052,21,1,225.36,4,1,1,411,6,Potential Loyalist,0,At Risk / Dormant
14053,156,2,260.25,2,3,2,232,7,At Risk,0,At Risk / Dormant
14054,215,1,92.46,1,1,1,111,3,Lost,1,Lost / Inactive
14055,108,1,725.6400000000001,2,1,3,213,6,Needs Attention,0,At Risk / Dormant
14056,17,23,8214.65,5,5,5,555,15,Champion,2,Loyal / Regular
14057,25,17,6217.96,4,5,5,455,14,Champion,2,Loyal / Regular
14059,268,1,183.6,1,1,1,111,3,Lost,1,Lost / Inactive
14060,24,19,6140.42,4,5,5,455,14,Champion,2,Loyal / Regular
14062,11,12,10464.85,5,5,5,555,15,Champion,2,Loyal / Regular
14064,6,5,1353.74,5,4,4,544,13,Champion,0,At Risk / Dormant
14066,268,1,152.55,1,1,1,111,3,Lost,1,Lost / Inactive
14067,154,2,374.7,2,3,2,232,7,At Risk,0,At Risk / Dormant
14068,322,1,265.85,1,1,2,112,4,Lost,1,Lost / Inactive
14071,21,8,1438.82,4,5,4,454,13,Champion,0,At Risk / Dormant
14073,153,1,151.04,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
14075,21,3,942.26,4,3,4,434,11,Loyal Customer,0,At Risk / Dormant
14076,306,1,122.47,1,1,1,111,3,Lost,1,Lost / Inactive
14077,42,5,499.41999999999996,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
14078,67,6,1049.37,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
14079,156,1,375.1,2,1,2,212,5,Needs Attention,0,At Risk / Dormant
14080,153,1,45.599999999999994,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
14081,70,2,934.52,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
14082,425,1,182.25,1,1,1,111,3,Lost,1,Lost / Inactive
14083,38,9,1018.43,4,5,4,454,13,Champion,0,At Risk / Dormant
14085,11,18,4448.54,5,5,5,555,15,Champion,2,Loyal / Regular
14087,152,1,194.42,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
14088,12,13,50491.81,5,5,5,555,15,Champion,2,Loyal / Regular
14089,58,1,161.0,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
14090,326,1,76.32000000000001,1,1,1,111,3,Lost,1,Lost / Inactive
14092,25,14,4076.91,4,5,5,455,14,Champion,0,At Risk / Dormant
14093,14,1,442.85,5,1,2,512,8,Potential Loyalist,0,At Risk / Dormant
14096,13,17,65164.79,5,5,5,555,15,Champion,2,Loyal / Regular
14098,275,1,147.35,1,1,1,111,3,Lost,1,Lost / Inactive
14099,18,11,3104.17,5,5,5,555,15,Champion,0,At Risk / Dormant
14100,139,1,194.9,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
14101,75,6,5976.79,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
14102,13,5,1360.28,5,4,4,544,13,Champion,0,At Risk / Dormant
14104,126,2,216.20999999999998,2,3,1,231,6,At Risk,0,At Risk / Dormant
14105,240,1,1266.23,1,1,4,114,6,Lost,1,Lost / Inactive
14107,53,7,2703.23,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
14108,91,2,597.91,2,3,3,233,8,At Risk,0,At Risk / Dormant
14109,74,1,144.2,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
14110,2,12,5683.15,5,5,5,555,15,Champion,0,At Risk / Dormant
14111,7,4,692.85,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
14112,24,7,2915.15,4,5,5,455,14,Champion,0,At Risk / Dormant
14113,24,4,1840.42,4,4,4,444,12,Champion,0,At Risk / Dormant
14114,38,2,386.53,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
14116,21,5,1382.74,4,4,4,444,12,Champion,0,At Risk / Dormant
14117,145,1,90.0,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
14121,12,4,2780.15,5,4,5,545,14,Champion,0,At Risk / Dormant
14124,86,1,419.58000000000004,3,1,2,312,6,Needs Attention,0,At Risk / Dormant
14125,12,3,2740.43,5,3,5,535,13,Loyal Customer,0,At Risk / Dormant
14126,12,3,706.1300000000001,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
14127,94,3,709.71,2,3,3,233,8,At Risk,0,At Risk / Dormant
14128,62,2,637.5,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
14129,19,5,1123.8600000000001,4,4,4,444,12,Champion,0,At Risk / Dormant
14130,321,1,483.86,1,1,2,112,4,Lost,1,Lost / Inactive
14132,4,11,3586.0299999999997,5,5,5,555,15,Champion,0,At Risk / Dormant
14133,306,3,605.64,1,3,3,133,7,At Risk,1,Lost / Inactive
14135,40,15,4690.31,4,5,5,455,14,Champion,2,Loyal / Regular
14138,121,2,982.3800000000001,2,3,4,234,9,At Risk,0,At Risk / Dormant
14139,48,1,415.82,3,1,2,312,6,Needs Attention,0,At Risk / Dormant
14140,122,2,935.05,2,3,3,233,8,At Risk,0,At Risk / Dormant
14141,31,4,915.13,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
14142,698,1,311.81,1,1,2,112,4,Lost,1,Lost / Inactive
14143,135,1,115.8,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
14145,48,4,3742.2,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
14146,83,5,4191.0,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
14147,79,2,483.4,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
14148,235,1,157.2,1,1,1,111,3,Lost,1,Lost / Inactive
14149,281,1,446.62,1,1,2,112,4,Lost,1,Lost / Inactive
14150,244,2,658.64,1,3,3,133,7,At Risk,1,Lost / Inactive
14152,77,2,621.29,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
14154,241,2,1345.62,1,3,4,134,8,At Risk,1,Lost / Inactive
14155,268,1,118.75,1,1,1,111,3,Lost,1,Lost / Inactive
14156,1,55,117379.63,5,5,5,555,15,Champion,3,VIP / Champion
14157,21,2,432.88,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
14158,42,1,507.66,4,1,3,413,8,Potential Loyalist,0,At Risk / Dormant
14159,21,11,4693.01,4,5,5,455,14,Champion,0,At Risk / Dormant
14161,128,3,1110.52,2,3,4,234,9,At Risk,0,At Risk / Dormant
14162,175,2,289.36,2,3,2,232,7,At Risk,1,Lost / Inactive
14163,65,4,2445.91,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
14164,72,2,1631.77,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
14165,99,1,122.53999999999999,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
14167,10,4,574.84,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
14171,305,1,363.79,1,1,2,112,4,Lost,1,Lost / Inactive
14173,12,4,450.84,5,4,2,542,11,Loyal Customer,0,At Risk / Dormant
14174,183,1,134.46,2,1,1,211,4,Needs Attention,1,Lost / Inactive
14175,31,3,3222.3,4,3,5,435,12,Loyal Customer,0,At Risk / Dormant
14176,299,4,576.9000000000001,1,4,3,143,8,At Risk,1,Lost / Inactive
14177,88,4,559.41,2,4,3,243,9,At Risk,0,At Risk / Dormant
14178,30,7,1620.93,4,5,4,454,13,Champion,0,At Risk / Dormant
14179,42,2,719.78,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
14180,12,25,4748.52,5,5,5,555,15,Champion,2,Loyal / Regular
14184,245,1,452.89,1,1,2,112,4,Lost,1,Lost / Inactive
14185,10,1,197.65,5,1,1,511,7,Potential Loyalist,0,At Risk / Dormant
14188,73,6,2054.36,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
14189,18,15,4654.08,5,5,5,555,15,Champion,2,Loyal / Regular
14191,11,13,4684.76,5,5,5,555,15,Champion,0,At Risk / Dormant
14193,271,2,853.39,1,3,3,133,7,At Risk,1,Lost / Inactive
14194,20,21,11349.52,4,5,5,455,14,Champion,2,Loyal / Regular
14195,203,2,1012.0,1,3,4,134,8,At Risk,1,Lost / Inactive
14196,108,1,335.52,2,1,2,212,5,Needs Attention,0,At Risk / Dormant
14198,20,4,701.4,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
14199,220,1,185.39999999999998,1,1,1,111,3,Lost,1,Lost / Inactive
14201,62,7,747.44,3,5,3,353,11,Loyal Customer,0,At Risk / Dormant
14204,152,1,161.03,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
14205,18,2,466.7,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
14206,241,1,328.15999999999997,1,1,2,112,4,Lost,1,Lost / Inactive
14208,185,1,151.74,2,1,1,211,4,Needs Attention,1,Lost / Inactive
14209,12,6,2073.43,5,5,5,555,15,Champion,0,At Risk / Dormant
14210,107,6,1905.8400000000001,2,5,4,254,11,At Risk,0,At Risk / Dormant
14211,55,9,2241.1,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
14212,32,1,1070.48,4,1,4,414,9,Potential Loyalist,0,At Risk / Dormant
14214,52,5,1004.38,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
14215,13,6,1789.72,5,5,4,554,14,Champion,0,At Risk / Dormant
14216,18,4,1839.3,5,4,4,544,13,Champion,0,At Risk / Dormant
14217,13,17,2004.98,5,5,4,554,14,Champion,2,Loyal / Regular
14218,44,1,169.48000000000002,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
14219,213,1,89.94,1,1,1,111,3,Lost,1,Lost / Inactive
14220,190,2,632.4,1,3,3,133,7,At Risk,1,Lost / Inactive
14221,44,9,3432.8,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
14222,179,1,683.17,2,1,3,213,6,Needs Attention,1,Lost / Inactive
14223,124,3,991.13,2,3,4,234,9,At Risk,0,At Risk / Dormant
14224,112,4,1050.12,2,4,4,244,10,At Risk,0,At Risk / Dormant
14226,30,5,2232.19,4,4,5,445,13,Champion,0,At Risk / Dormant
14227,28,10,3350.96,4,5,5,455,14,Champion,0,At Risk / Dormant
14229,53,3,1547.2,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
14231,96,3,925.71,2,3,3,233,8,At Risk,0,At Risk / Dormant
14232,44,5,2048.07,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
14233,6,4,1462.72,5,4,4,544,13,Champion,0,At Risk / Dormant
14234,23,4,775.46,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
14235,77,5,3144.86,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
14236,82,2,490.86,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
14237,698,1,161.0,1,1,1,111,3,Lost,1,Lost / Inactive
14238,328,1,146.85,1,1,1,111,3,Lost,1,Lost / Inactive
14239,45,11,2380.85,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
14240,91,2,890.34,2,3,3,233,8,At Risk,0,At Risk / Dormant
14241,96,1,213.70000000000002,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
14242,236,2,280.55,1,3,2,132,6,At Risk,1,Lost / Inactive
14243,129,10,2588.77,2,5,5,255,12,At Risk,0,At Risk / Dormant
14245,250,2,1693.45,1,3,4,134,8,At Risk,1,Lost / Inactive
14246,112,3,1474.06,2,3,4,234,9,At Risk,0,At Risk / Dormant
14247,191,1,136.76999999999998,1,1,1,111,3,Lost,1,Lost / Inactive
14248,320,1,302.58,1,1,2,112,4,Lost,1,Lost / Inactive
14250,32,3,1904.05,4,3,4,434,11,Loyal Customer,0,At Risk / Dormant
14251,12,5,2879.7000000000003,5,4,5,545,14,Champion,0,At Risk / Dormant
14256,262,2,969.0600000000001,1,3,4,134,8,At Risk,1,Lost / Inactive
14257,125,5,3099.7200000000003,2,4,5,245,11,At Risk,0,At Risk / Dormant
14258,11,9,12669.98,5,5,5,555,15,Champion,0,At Risk / Dormant
14259,143,1,120.0,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
14261,52,2,1163.45,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
14262,19,8,2618.23,4,5,5,455,14,Champion,0,At Risk / Dormant
14264,126,2,333.97,2,3,2,232,7,At Risk,0,At Risk / Dormant
14265,111,2,530.18,2,3,3,233,8,At Risk,0,At Risk / Dormant
14267,164,3,1516.24,2,3,4,234,9,At Risk,1,Lost / Inactive
14270,10,1,492.65000000000003,5,1,3,513,9,Potential Loyalist,0,At Risk / Dormant
14271,227,1,112.32,1,1,1,111,3,Lost,1,Lost / Inactive
14272,75,2,437.96,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
14273,37,4,559.97,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
14276,5,3,1119.74,5,3,4,534,12,Loyal Customer,0,At Risk / Dormant
14277,17,3,4216.2,5,3,5,535,13,Loyal Customer,0,At Risk / Dormant
14280,198,1,134.04,1,1,1,111,3,Lost,1,Lost / Inactive
14282,21,15,3729.34,4,5,5,455,14,Champion,2,Loyal / Regular
14284,88,2,595.25,2,3,3,233,8,At Risk,0,At Risk / Dormant
14285,23,4,1910.01,4,4,4,444,12,Champion,0,At Risk / Dormant
14286,25,3,4628.75,4,3,5,435,12,Loyal Customer,0,At Risk / Dormant
14287,200,3,176.63,1,3,1,131,5,At Risk,1,Lost / Inactive
14288,67,1,426.6,3,1,2,312,6,Needs Attention,0,At Risk / Dormant
14289,7,6,911.26,5,5,3,553,13,Loyal Customer,0,At Risk / Dormant
14290,13,5,2314.65,5,4,5,545,14,Champion,0,At Risk / Dormant
14291,33,11,3883.25,4,5,5,455,14,Champion,0,At Risk / Dormant
14292,2,9,4871.93,5,5,5,555,15,Champion,0,At Risk / Dormant
14293,149,4,1046.56,2,4,4,244,10,At Risk,0,At Risk / Dormant
14295,42,1,166.20000000000002,4,1,1,411,6,Potential Loyalist,0,At Risk / Dormant
14297,19,4,1305.33,4,4,4,444,12,Champion,0,At Risk / Dormant
14298,54,44,51527.3,3,5,5,355,13,Loyal Customer,2,Loyal / Regular
14299,1,9,3965.62,5,5,5,555,15,Champion,0,At Risk / Dormant
14300,20,1,43.2,4,1,1,411,6,Potential Loyalist,0,At Risk / Dormant
14301,119,1,640.14,2,1,3,213,6,Needs Attention,0,At Risk / Dormant
14304,340,1,383.45,1,1,2,112,4,Lost,1,Lost / Inactive
14305,73,3,1858.96,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
14306,53,2,2093.32,3,3,5,335,11,Loyal Customer,0,At Risk / Dormant
14307,2,6,2995.72,5,5,5,555,15,Champion,0,At Risk / Dormant
14309,30,9,2352.53,4,5,5,455,14,Champion,0,At Risk / Dormant
14311,37,1,310.26,4,1,2,412,7,Potential Loyalist,0,At Risk / Dormant
14312,38,6,1611.59,4,5,4,454,13,Champion,0,At Risk / Dormant
14314,108,1,120.0,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
14315,46,6,2481.13,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
14317,184,1,508.58000000000004,2,1,3,213,6,Needs Attention,1,Lost / Inactive
14320,40,2,477.79,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
14321,12,5,1530.75,5,4,4,544,13,Champion,0,At Risk / Dormant
14323,116,2,605.0600000000001,2,3,3,233,8,At Risk,0,At Risk / Dormant
14326,37,1,183.85,4,1,1,411,6,Potential Loyalist,0,At Risk / Dormant
14327,165,1,311.65,2,1,2,212,5,Needs Attention,1,Lost / Inactive
14329,19,7,5014.84,4,5,5,455,14,Champion,0,At Risk / Dormant
14331,137,2,462.65999999999997,2,3,2,232,7,At Risk,0,At Risk / Dormant
14332,24,3,866.31,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
14333,276,1,415.2,1,1,2,112,4,Lost,1,Lost / Inactive
14334,18,8,2552.21,5,5,5,555,15,Champion,0,At Risk / Dormant
14335,18,2,468.26,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
14336,18,4,1614.91,5,4,4,544,13,Champion,0,At Risk / Dormant
14338,198,2,588.22,1,3,3,133,7,At Risk,1,Lost / Inactive
14339,37,1,309.52,4,1,2,412,7,Potential Loyalist,0,At Risk / Dormant
14340,220,1,134.7,1,1,1,111,3,Lost,1,Lost / Inactive
14341,47,8,2182.28,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
14342,23,4,668.5600000000001,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
14344,99,8,889.9300000000001,2,5,3,253,10,At Risk,0,At Risk / Dormant
14345,334,1,108.97999999999999,1,1,1,111,3,Lost,1,Lost / Inactive
14346,33,2,1021.58,4,3,4,434,11,Loyal Customer,0,At Risk / Dormant
14348,262,1,409.57,1,1,2,112,4,Lost,1,Lost / Inactive
14349,12,1,133.5,5,1,1,511,7,Potential Loyalist,0,At Risk / Dormant
14350,69,1,282.93,3,1,2,312,6,Needs Attention,0,At Risk / Dormant
14351,166,1,51.0,2,1,1,211,4,Needs Attention,1,Lost / Inactive
14352,38,4,1078.96,4,4,4,444,12,Champion,0,At Risk / Dormant
14353,128,1,90.6,2,1,1,211,4,Needs Attention,0,At Risk / Dormant
14354,91,2,163.62,2,3,1,231,6,At Risk,0,At Risk / Dormant
14355,455,1,174.4,1,1,1,111,3,Lost,1,Lost / Inactive
14356,81,2,701.23,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
14357,45,1,225.77,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
14359,21,3,912.18,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
14360,122,4,2128.23,2,4,5,245,11,At Risk,0,At Risk / Dormant
14362,24,1,161.2,4,1,1,411,6,Potential Loyalist,0,At Risk / Dormant
14364,6,8,3717.35,5,5,5,555,15,Champion,0,At Risk / Dormant
14367,23,16,9261.52,4,5,5,455,14,Champion,2,Loyal / Regular
14368,321,1,155.0,1,1,1,111,3,Lost,1,Lost / Inactive
14371,297,1,100.5,1,1,1,111,3,Lost,1,Lost / Inactive
14373,360,1,76.55,1,1,1,111,3,Lost,1,Lost / Inactive
14375,158,1,257.68,2,1,2,212,5,Needs Attention,1,Lost / Inactive
14377,264,2,617.05,1,3,3,133,7,At Risk,1,Lost / Inactive
14379,46,2,348.1,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
14381,54,1,202.68,3,1,1,311,5,Needs Attention,0,At Risk / Dormant
14382,28,1,626.0699999999999,4,1,3,413,8,Potential Loyalist,0,At Risk / Dormant
14383,165,3,1247.69,2,3,4,234,9,At Risk,1,Lost / Inactive
14385,11,3,202.11,5,3,1,531,9,Loyal Customer,0,At Risk / Dormant
14386,298,1,142.4,1,1,1,111,3,Lost,1,Lost / Inactive
14387,76,3,1770.56,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
14388,12,8,3212.84,5,5,5,555,15,Champion,0,At Risk / Dormant
14389,215,2,1043.46,1,3,4,134,8,At Risk,1,Lost / Inactive
14390,6,9,4652.82,5,5,5,555,15,Champion,0,At Risk / Dormant
14393,219,1,67.95,1,1,1,111,3,Lost,1,Lost / Inactive
14395,61,9,3507.71,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
14396,215,2,487.99,1,3,2,132,6,At Risk,1,Lost / Inactive
14397,5,19,2612.96,5,5,5,555,15,Champion,2,Loyal / Regular
14400,151,1,574.7,2,1,3,213,6,Needs Attention,0,At Risk / Dormant
14401,66,13,4051.48,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
14403,143,4,1475.81,2,4,4,244,10,At Risk,0,At Risk / Dormant
14404,110,6,1474.32,2,5,4,254,11,At Risk,0,At Risk / Dormant
14406,3,1,156.75,5,1,1,511,7,Potential Loyalist,0,At Risk / Dormant
14407,109,6,2157.73,2,5,5,255,12,At Risk,0,At Risk / Dormant
14408,12,7,2606.53,5,5,5,555,15,Champion,0,At Risk / Dormant
14409,72,6,2059.4500000000003,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
14410,124,9,1105.07,2,5,4,254,11,At Risk,0,At Risk / Dormant
14411,312,1,1063.0,1,1,4,114,6,Lost,1,Lost / Inactive
14412,44,2,770.03,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
14413,364,1,122.7,1,1,1,111,3,Lost,1,Lost / Inactive
14414,93,7,1496.98,2,5,4,254,11,At Risk,0,At Risk / Dormant
14415,21,13,5900.28,4,5,5,455,14,Champion,0,At Risk / Dormant
14416,24,2,490.22,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
14418,27,3,1937.25,4,3,4,434,11,Loyal Customer,0,At Risk / Dormant
14419,12,6,1058.06,5,5,4,554,14,Champion,0,At Risk / Dormant
14420,335,1,387.52,1,1,2,112,4,Lost,1,Lost / Inactive
14421,6,2,813.11,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
14422,19,6,4263.64,4,5,5,455,14,Champion,0,At Risk / Dormant
14423,220,1,265.2,1,1,2,112,4,Lost,1,Lost / Inactive
14424,19,1,322.08,4,1,2,412,7,Potential Loyalist,0,At Risk / Dormant
14426,25,10,4481.67,4,5,5,455,14,Champion,0,At Risk / Dormant
14427,52,2,363.34000000000003,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
14428,81,5,1244.83,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
14431,70,1,470.36,3,1,2,312,6,Needs Attention,0,At Risk / Dormant
14432,11,6,2255.51,5,5,5,555,15,Champion,0,At Risk / Dormant
14434,23,6,1372.8,4,5,4,454,13,Champion,0,At Risk / Dormant
14436,305,1,89.06,1,1,1,111,3,Lost,1,Lost / Inactive
14437,455,1,63.0,1,1,1,111,3,Lost,1,Lost / Inactive
14438,192,1,131.9,1,1,1,111,3,Lost,1,Lost / Inactive
14439,321,1,2661.24,1,1,5,115,7,Lost,1,Lost / Inactive
14440,44,5,2357.6800000000003,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
14441,45,4,1712.89,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
14442,206,2,1589.82,1,3,4,134,8,At Risk,1,Lost / Inactive
14443,55,4,1420.2,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
14446,30,4,1039.58,4,4,4,444,12,Champion,0,At Risk / Dormant
14447,20,5,1163.23,4,4,4,444,12,Champion,0,At Risk / Dormant
14448,11,2,375.35,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
14449,20,4,907.1,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
14450,5,3,483.25,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
14451,62,2,662.59,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
14452,12,2,264.44,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
14453,308,1,119.93,1,1,1,111,3,Lost,1,Lost / Inactive
14456,24,9,3062.4,4,5,5,455,14,Champion,0,At Risk / Dormant
14457,312,1,113.64,1,1,1,111,3,Lost,1,Lost / Inactive
14459,157,1,1837.92,2,1,4,214,7,Needs Attention,0,At Risk / Dormant
14460,112,3,434.34,2,3,2,232,7,At Risk,0,At Risk / Dormant
14461,150,3,2103.06,2,3,5,235,10,At Risk,0,At Risk / Dormant
14462,33,11,2004.02,4,5,4,454,13,Champion,0,At Risk / Dormant
14463,172,3,529.62,2,3,3,233,8,At Risk,1,Lost / Inactive
